"","Roseburia_inulinivorans","Tyzzerella_nexilis","Caldicoprobacter_oshimai","Butyricimonas_paravirosa","Anaerotruncus_colihominis","Falcatimonas_natans","Holdemanella_biformis","Paludicola_psychrotolerans","Spiroplasma_lampyridicola","Eubacterium_oxidoreducens","Veillonella_denticariosi","Ruminococcus_albus","Intestinibacillus_massiliensis","Anaerofustis_stercorihominis","Ruminococcus_champanellensis","Blautia_hansenii","Desulfofarcimen_intricatum","Acholeplasma_brassicae","Bacteroides_thetaiotaomicron","Muribaculum_intestinale","Romboutsia_timonensis","Bacteroides_rodentium","Ruminiclostridium_papyrosolvens","Noviherbaspirillum_denitrificans","Bacteroides_ovatus","Faecalibacterium_prausnitzii","Gemella_haemolysans","Blautia_faecis","Collinsella_stercoris","Fournierella_massiliensis","Pontibacter_toksunensis","Alistipes_indistinctus","Eisenbergiella_massiliensis","Parabacteroides_merdae","Finegoldia_magna","Vallitalea_guaymasensis","Prevotella_buccalis","Anaerostipes_hadrus","Mogibacterium_pumilum","Catenibacterium_mitsuokai","Anaerostipes_butyraticus","Eubacterium_ruminantium","Eubacterium_xylanophilum","Traorella_massiliensis","Clostridium_tertium","Clostridium_pascui","Desulfovibrio_simplex","Sporobacter_termitidis","Intestinimonas_butyriciproducens","Prevotella_shahii","Dorea_formicigenerans","Oligosphaera_ethanolica","Bacteroides_stercoris","Cuneatibacter_caecimuris","Mitsuokella_multacida","Acutalibacter_muris","Breznakia_pachnodae","Succinivibrio_dextrinosolvens","Klebsiella_aerogenes","Howardella_ureilytica","Lactobacillus_delbrueckii","Parasutterella_excrementihominis","Beduini_massiliensis","Hungatella_effluvii","Paraprevotella_clara","Anaerocolumna_jejuensis","Aminipila_butyrica","Enterococcus_faecalis","Corynebacterium_amycolatum","Dialister_succinatiphilus","Coprococcus_eutactus","Anaerofilum_agile","Cloacibacillus_porcorum","Parabacteroides_faecis","Sutterella_wadsworthensis","Parapedobacter_defluvii","Acholeplasma_morum","Pseudobutyrivibrio_ruminis","Ihubacter_massiliensis","Ruminiclostridium_sufflavum","Prevotella_bivia","Blautia_obeum","Clostridium_sporogenes","Phascolarctobacterium_succinatutens","Roseburia_intestinalis","Ethanoligenens_harbinense","Eubacterium_ramulus","Streptococcus_gordonii","Bifidobacterium_longum","Eubacterium_ventriosum","Emergencia_timonensis","Collinsella_aerofaciens","Veillonella_parvula","Oscillibacter_valericigenes","Caproiciproducens_galactitolivorans","Bulleidia_extructa","Faecalicatena_orotica","Bifidobacterium_catenulatum","Turicibacter_sanguinis","Massiliprevotella_massiliensis","Longicatena_caecimuris","Terrisporobacter_mayombei","Prevotella_timonensis","Bifidobacterium_adolescentis","Ruthenibacterium_lactatiformans","Acholeplasma_vituli","Eggerthella_lenta","Clostridium_argentinense","Oribacterium_sinus","Spiroplasma_chrysopicola","Mesoplasma_corruscae","Dorea_longicatena","Acetivibrio_ethanolgignens","Veillonella_dispar","Spiroplasma_mirum","Holdemania_filiformis","Frisingicoccus_caecimuris","Cronobacter_sakazakii","Longibaculum_muris","Bifidobacterium_angulatum","Desulfovibrio_desulfuricans","Enterococcus_avium","Spiroplasma_melliferum","Colidextribacter_massiliensis","Neglecta_timonensis","Pseudoflavonifractor_capillosus","Subdoligranulum_variabile","Dialister_invisus","Clostridium_disporicum","Eisenbergiella_tayi","Vampirovibrio_chlorellavorus","Clostridium_subterminale","Flavonifractor_plautii","Treponema_succinifaciens","Butyricicoccus_pullicaecorum","Phascolarctobacterium_faecium","Eubacterium_coprostanoligenes","Faecalicatena_contorta","Prevotella_oralis","Clostridioides_difficile","Murimonas_intestini","Prevotella_copri","Kineothrix_alysoides","Senegalimassilia_anaerobia","Thermoclostridium_caenicola","Millionella_massiliensis","Brevundimonas_subvibrioides","Christensenella_minuta","Lachnotalea_glycerini","Breznakia_blatticola","Citrobacter_koseri","Lactobacillus_rogosae","Bacteroides_helcogenes","Treponema_bryantii","Bacteroides_kribbi","Ruminococcus_flavefaciens","Victivallis_vadensis","Megasphaera_elsdenii","Streptococcus_salivarius","Clostridium_chartatabidum","Papillibacter_cinnamivorans","Bacteroides_fragilis","Agathobaculum_desmolans","Anaerotignum_aminivorans","Roseburia_hominis","Coprococcus_comes","Bacteroides_cellulosilyticus","Olivibacter_sitiensis","Desulfovibrio_piger","Fusobacterium_mortiferum","Akkermansia_muciniphila","Phocea_massiliensis","Bacteroides_acidifaciens","Oscillibacter_ruminantium","Alistipes_shahii","Barnesiella_intestinihominis","Anaeromassilibacillus_senegalensis","Spiroplasma_chinense","Enterococcus_faecium","Terrisporobacter_petrolearius","Pseudoflavonifractor_phocaeensis","Duodenibacillus_massiliensis","Anaerotignum_lactatifermentans","Merdimonas_faecis","Lactococcus_garvieae","Bacteroides_intestinalis","Prevotella_stercorea","Prevotellamassilia_timonensis","Klebsiella_pneumoniae","Negativibacillus_massiliensis","Allisonella_histaminiformans","Faecalimonas_umbilicata","Marvinbryantia_formatexigens","Desulfosporosinus_lacus","Mitsuokella_jalaludinii","Hespellia_porcina","Weissella_confusa","Streptococcus_anginosus","Paraprevotella_xylaniphila","Lactobacillus_acidophilus","Ruminiclostridium_josui","Hungatella_hathewayi","Blautia_glucerasea","Spiroplasma_clarkii","Blautia_schinkii","Bacteroides_uniformis","Dehalobacter_restrictus","Parabacteroides_gordonii","Alloprevotella_rava","Spiroplasma_apis","Roseburia_faecis","Gracilibacter_thermotolerans","Herbinix_luporum","Solobacterium_moorei","Blautia_marasmi","Clostridium_acetireducens","Lutispora_thermophila","Flintibacter_butyricus","Harryflintia_acetispora","Bacteroides_xylanisolvens","Pseudoclostridium_thermosuccinogenes","Parabacteroides_distasonis","Anaerobacterium_chartisolvens","Blautia_coccoides","Agathobaculum_butyriciproducens","Coprobacillus_cateniformis","Lactonifactor_longoviformis","Fusicatenibacter_saccharivorans","Bacteroides_eggerthii","Anaerotruncus_rubiinfantis","Alistipes_finegoldii","Lachnoclostridium_pacaense","Clostridium_perfringens","Ruminiclostridium_cellobioparum","Haemophilus_paraphrohaemolyticus","Olsenella_uli","Bacteroides_salyersiae","Kroppenstedtia_pulmonis","Lactobacillus_gasseri","Parabacteroides_goldsteinii","Coprococcus_catus","Elusimicrobium_minutum","Megasphaera_hexanoica","Acidaminococcus_fermentans","Veillonella_atypica","Bifidobacterium_bifidum","Blautia_stercoris","Escherichia_coli","Saccharofermentans_acetigenes","Cellulosilyticum_ruminicola","Clostridium_carnis","Streptococcus_mutans","Faecalitalea_cylindroides","Eubacterium_limosum","Blautia_luti","Anaerostipes_caccae","Clostridium_tepidum","Erysipelatoclostridium_ramosum","Intestinibacter_bartlettii","Butyrivibrio_crossotus","Gemmiger_formicilis","Alistipes_putredinis","Prevotella_paludivivens","Bacteroides_caccae","Monoglobus_pectinilyticus","Spiroplasma_lineolae","Ruminococcus_bromii","Butyricimonas_virosa","Spiroplasma_culicicola","Blautia_wexlerae","Drancourtella_massiliensis","Bacteroides_finegoldii","Ruminococcus_callidus","Bacillus_anthracis","Streptococcus_oralis","Anaerovorax_odorimutans","Mogibacterium_neglectum","Odoribacter_splanchnicus","Lachnospira_pectinoschiza"
"Glcikman_MDR72",150,0,0,0,0,0,4227,9,0,0,0,27,1,0,35,0,0,0,204,0,191,0,0,26,0,5212,0,333,0,3,57,0,0,2,0,0,80,624,0,2685,0,0,2,0,0,0,0,450,98,0,198,0,3,0,8,0,0,94,0,2,0,0,0,108,3,0,20,0,0,56,304,18,0,0,4,0,0,0,5,0,0,487,0,35,357,15,11,0,1005,0,0,25,3,296,11,0,0,389,3,9,4,0,0,299,0,0,0,0,3,0,0,374,1,37,0,703,0,0,0,16,0,0,0,35,146,0,131,0,42,88,0,0,0,86,0,0,292,0,0,1,0,952,129,2,0,0,0,0,0,0,0,7,245,0,3,1,4,3,291,5,0,9,0,1,1,154,0,4,7,4,4,0,0,865,1,11,0,0,0,18,0,1,2,0,0,5,6,76,2,0,0,1,0,0,2,0,0,0,31,0,0,1300,0,0,4,653,15,0,0,1,72,17,197,0,0,0,150,0,0,39,1,411,0,16,25,0,0,223,0,0,26,0,3,0,0,5,0,0,0,0,76,0,19,2,0,2,0,9,3,0,0,0,0,0,525,0,0,0,34,1,758,42,0,1,9,0,1297,112,0,38,0,0,537,0,0,1,4,1,0
"Glcikman_MDR85",2,0,0,0,0,0,476,0,0,0,0,25,1,0,31,0,0,0,6,0,278,1,0,4,0,722,0,12,0,0,41,0,0,9,0,0,2,169,0,505,0,0,7,0,0,0,0,6,26,0,40,0,3,0,4,0,0,588,0,1,0,0,0,29,5,0,3,0,0,67,1,2,1,0,4,0,0,0,0,0,0,23,0,46,0,1,1,0,278,1,0,33,0,7,0,0,0,814,2,14,0,0,0,62,0,0,1,0,5,0,0,83,2,6,0,0,1,0,0,3,0,0,0,29,5,0,0,0,66,0,0,0,0,712,1,0,39,1,0,1,0,18,1,2,0,0,5,0,0,0,3,15,6,0,15,1,10,19,13,0,0,0,0,3,1,18,0,7,13,2,10,0,0,109,2,22,0,0,0,8,0,2,3,0,0,14,4,67,1,0,0,0,1,0,4,0,0,0,0,0,0,8,0,0,0,1,31,0,0,0,12,11,16,0,0,0,11,0,0,16,1,90,0,0,29,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,14,0,9,4,0,16,0,134,7,0,0,0,152,5,107,0,0,0,32,4,178,0,0,1,19,0,40,5,0,41,0,0,43,0,0,2,0,2,0
"Glcikman_MDR33",1,0,0,0,9,0,153,0,0,0,3,7,0,0,11,0,0,0,2,0,87,0,0,2,36,831,1,4,0,0,13,0,0,3,0,0,0,787,0,158,6,0,2,0,0,0,0,2,8,0,12,0,1,0,1,0,0,179,0,0,0,0,0,82,2,0,1,0,0,20,0,0,0,0,1,0,0,0,0,0,0,7,0,14,0,0,0,15,87,0,0,9,802,2,0,1,0,255,1,4,0,0,0,19,2,0,0,0,2,0,0,338,0,1,0,0,0,43,0,2,0,0,0,8,14,0,2,0,20,0,0,0,6,205,0,0,11,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,2,0,5,0,2,6,402,0,0,27,0,1,0,5,0,2,4,1,3,0,0,36,0,7,0,0,0,2,3,1,1,0,0,4,1,19,0,0,0,0,0,0,1,0,0,0,0,0,0,242,0,0,0,0,9,0,0,0,4,3,4,0,0,0,3,0,0,4,0,632,0,24,9,0,0,276,0,0,0,0,0,0,18,3,0,0,0,19,4,0,4,2,0,5,0,5,3,0,0,0,48,2,331,0,0,32,207,1,57,0,0,0,6,0,14,2,0,130,0,0,13,0,15,0,0,1,0
"CEB015DP.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9465,12,0,0,0,0,0,0,0,393,0,2,3462,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2148,0,0,61,205,0,0,0,0,4046,0,0,0,0,0,0,0,0,0,0,6,0,0,1894,0,809,0,0,0,0,0,0,0,0,0,0,0,0,3848,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,0,0,0,0,0,0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,1625,38,0,0,125,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,0,0,0,0,531,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,245,928,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,10,0,0
"CEB01751.01",17,0,0,0,39,0,0,16,40,185,0,1059,0,4,810,0,0,0,0,233,777,0,3,0,0,5740,0,223,15,0,0,0,0,0,0,0,0,1539,0,13620,0,0,184,0,0,0,86,1264,376,0,713,0,0,0,172,0,0,1335,0,41,0,0,0,283,83,0,72,0,0,796,7,92,0,0,0,0,0,10,60,0,0,593,0,0,21,104,88,0,0,0,0,718,6,1043,0,0,23,2572,0,1086,0,0,0,0,0,0,0,0,0,22,0,1468,106,0,12,12,0,0,24,0,0,0,0,430,296,21,82,0,0,0,74,6,71,8203,10,0,1501,0,236,0,0,13156,32,46,14,0,0,0,0,13,0,184,0,0,0,99,9,0,13,0,16,0,0,22,0,211,0,0,707,0,0,0,0,1966,0,5,6,0,0,7,6,0,159,0,0,0,782,229,0,9,19,0,25,0,248,0,0,0,0,0,0,414,0,0,57,0,756,0,0,19,43,559,424,0,0,22,20,73,0,7,0,144,0,0,109,0,1,12,0,2189,0,0,0,4,0,11,0,0,0,0,438,0,0,0,0,0,70,0,0,0,0,0,0,0,1027,0,0,3,0,104,3248,8,333,0,25,0,182,18,0,170,0,0,2730,0,7,13,0,63,0
"EEB010Y7.01",184,0,0,11,99,0,0,0,99,119,0,127,8,0,2418,0,8,11,110,46,293,0,0,0,0,12139,0,223,0,37,0,3,35,12,0,0,0,748,0,722,0,673,50,0,0,0,7,1795,139,0,175,0,0,0,0,884,80,0,0,0,0,6,0,377,0,0,12,0,0,370,135,96,0,0,111,0,26,0,0,252,0,1459,0,0,7,729,46,0,365,17,14,9,0,215,0,0,0,966,49,103,0,0,0,0,0,0,0,2,0,0,66,410,0,6,48,0,0,0,0,0,0,0,0,424,101,5,72,0,175,0,167,91,27,0,4,14,495,0,0,0,606,9579,549,50,16,0,0,0,13,11,0,54,454,0,0,77,113,0,0,0,10,0,62,4,46,225,13,0,0,0,0,0,0,1384,0,117,0,73,0,466,7,97,45,0,0,13,0,0,21,0,0,0,15,0,0,6,0,0,0,0,0,2947,0,0,13,223,658,0,0,339,585,170,176,0,0,2,68,29,17,0,37,243,1001,22,274,0,0,61,0,0,4,0,0,15,0,0,113,0,0,0,245,108,0,0,0,0,27,112,609,0,0,0,0,0,1163,0,0,0,887,1923,503,0,0,148,30,0,31,0,59,185,0,0,1261,0,13,13,0,161,74
"JEB0150S.01",0,0,0,0,0,0,193,240,0,0,0,100,0,24,14,0,0,0,0,0,0,0,0,0,0,822,0,0,0,1043,0,0,132,4790,0,0,0,182,0,107,0,0,0,0,0,0,0,102,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,39,0,11,0,0,0,0,0,0,59,0,0,68,12,110,0,0,0,0,264,0,1447,0,0,12540,9,13,21,0,0,4134,0,0,0,0,0,0,0,7,0,16,0,0,1177,8,954,0,37,0,0,0,0,29,0,20,0,0,2380,0,0,38,0,1011,0,0,0,0,0,0,206,4061,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,103,37,0,0,0,7,302,7,0,0,13877,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6114,131,89,0,0,1889,0,0,137,0,0,0,135,0,451,0,0,98,0,0,5,0,9,0,0,0,0
"X009DDC00",14,0,0,0,0,0,857,4,0,0,0,127,19,0,77,0,0,0,10,0,89,0,3,0,15,683,0,174,0,0,80,3,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,139,24,0,28,0,0,0,33,0,0,787,0,0,0,0,0,0,0,0,4,0,0,0,250,0,0,0,3,0,0,0,0,0,0,157,0,130,0,134,0,0,0,9,0,6,0,104,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,39,20,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,1339,50,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,5,0,0,18,0,0,0,43,0,27,17,0,0,0,0,56,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,54,0,0,0,0,0,0,25,0,0,0,0,13,0,0,0,88,0,41,0,0,0,0,0,0,0,0,21,0,25,9,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,31,0,62,15,0,0,11,7,182,0,0,0,0,17,291,0,0,0,55,0,286,39,0,0,34,0,947,16,0,0,0,0,48,0,0,0,0,0,0
"CEB0106R.01",314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,354,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,18130,0,0,0,0,0,257,0,0,0,0,0,899,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,15,790,0,0,322,0,0,8,0,0,0,0,43,0,0,0,0,0,0,8,0,0,0,0,288,0,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,8,0,44,193,0,0,0,0,0,10131,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,2520,278,0,0,17,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,15,0,53,4,0,0,0,915,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,163,0,0,0,0,0,180,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24,0,0,0,0,0,100,699,0,0,144,34,0,0,0,0,0,0,0,0,10,0,447,122,0,0,0,0,0,0,0,222
"Glcikman_MDR45",3,0,0,1,0,0,740,0,0,0,0,40,2,0,42,0,0,0,101,72,448,1,1,6,0,3562,0,611,0,0,63,0,0,16,0,0,4,254,0,785,0,0,14,0,0,0,55,90,40,0,63,0,5,0,8,0,0,930,0,1,0,0,1,43,8,0,6,0,0,108,1,3,2,0,8,0,0,0,1,0,0,34,0,72,0,1,2,0,429,1,0,53,0,93,37,0,0,1266,4,22,0,0,0,97,0,0,1,0,8,0,0,130,3,9,0,0,1,0,0,3,0,0,0,48,32,0,1101,288,109,0,0,0,11,1196,2,0,63,1,0,1,0,6651,1,5,0,0,9,0,0,0,0,24,9,0,27,2,20,30,2,0,0,0,64,6,2,28,0,10,21,3,16,0,0,162,4,36,0,0,0,13,0,4,5,0,0,25,11252,112,2,0,0,0,1,0,7,0,0,0,0,0,0,11,0,0,0,2,47,0,0,0,18,17,26,0,0,1,17,0,0,28,1,141,0,0,46,0,0,13,0,0,0,0,0,0,0,20,0,0,0,0,23,0,10,5,0,25,0,25,12,0,0,0,236,8,2147,0,0,18,50,9,1185,0,0,1,30,0,51,8,0,61,0,0,69,0,0,4,0,4,0
"Glcikman_MDR35",2,0,0,1,0,0,636,0,0,0,0,34,2,0,37,0,0,0,9,0,378,1,1,5,0,965,0,16,0,0,54,0,0,13,0,0,3,221,0,674,0,0,11,0,0,0,6,8,35,0,53,0,4,0,6,3,0,797,0,1,0,0,1,38,7,0,5,0,0,90,1,3,1,0,6,0,0,0,1,0,0,30,0,62,0,1,2,0,382,1,0,44,0,10,0,0,0,1088,3,20,0,0,0,83,0,0,1,0,7,0,0,111,2,8,0,0,1,0,0,4,0,0,0,41,6,0,0,0,89,0,0,0,0,1023,2,0,53,1,0,1,0,8295,1,4,0,0,6,0,0,0,0,21,8,0,23,2,14,26,2,0,0,0,0,4,1,24,0,9,18,3,14,0,0,141,3,30,0,0,0,11,0,3,5,0,0,20,2282,93,1,0,0,0,1,0,5,0,0,0,0,0,0,10,0,0,0,1,42,0,0,0,16,15,23,0,0,0,80,0,0,22,1,121,3,0,39,0,0,12,0,0,259,0,0,0,0,16,0,0,0,0,19,0,10,4,0,21,0,126,10,0,0,0,203,7,143,0,0,0,43,7,234,0,0,1,26,0,655,7,0,52,0,0,59,0,0,3,0,3,0
"Glcikman_MDR19",2,0,0,0,0,0,514,0,0,0,0,27,1,0,33,0,0,0,7,0,301,1,0,5,43,781,0,13,0,0,44,0,0,10,0,0,2,180,0,546,0,0,8,0,0,0,0,7,28,0,43,0,4,0,5,0,0,650,0,1,0,0,1,32,6,0,4,0,0,72,1,2,1,0,4,0,0,0,0,0,0,25,0,50,0,1,1,0,304,1,0,35,0,65,0,0,0,880,2,15,0,0,0,67,0,0,1,0,5,0,0,90,2,6,0,0,1,0,0,3,0,0,0,32,388,0,0,0,73,0,0,0,13,812,1,0,43,1,0,1,0,20,1,2,0,0,5,0,0,0,0,15,6,0,16,1,9,21,1,0,0,1153,0,3,1,19,0,7,14,2,10,0,0,115,2,24,0,0,0,9,0,2,4,0,0,15,4,73,1,0,0,0,1,0,4,0,0,0,0,0,0,9,0,0,0,1,35,0,0,0,13,12,18,0,0,0,12,0,0,17,1,97,0,0,31,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,15,0,9,4,0,17,0,17,8,0,0,0,164,5,116,0,0,192,35,5,484,0,0,1,20,0,43,6,0,43,0,0,47,0,0,2,0,3,0
"Glcikman_MDR110",23,0,0,1,0,0,708,6,0,65,0,341,1,0,314,0,0,0,8,0,281,0,0,31,0,6710,0,74,0,3,85,0,45,4,0,0,0,2418,0,635,0,0,287,0,0,0,0,711,33,0,150,0,4,0,13,0,0,144,0,3,1,0,1,159,4,0,6,0,0,84,1,2,0,0,6,0,1,0,0,0,0,314,0,52,3,70,46,0,207,14,0,37,0,77,0,0,3,581,4,14,5,0,0,446,0,0,0,0,5,0,0,602,1,54,0,0,0,0,0,17,0,0,0,55,95,0,70,64,64,0,0,0,0,128,1,0,69,0,0,1,0,30,580,3,0,0,1,0,0,0,0,12,3,7421,4,38,8,5,1,7,0,0,74,1,1,325,60,7,11,6,6,0,0,1155,3,16,0,0,0,29,0,1,48,0,0,293,251,119,3,0,0,2,21,0,4,0,0,0,0,0,0,1001,0,0,28,1,25,0,0,1,150,361,187,0,0,1,46,0,0,70,1,33,276,74,36,0,0,465,0,1,0,0,5,0,0,8,0,0,0,0,239,0,24,3,0,3,489,13,5,0,16,0,0,0,951,0,0,0,615,61,1141,0,0,237,14,0,3017,4,0,58,0,1,642,0,0,2,6,2,0
"Glcikman_MDR79",1,0,0,1,0,0,640,0,0,0,0,36,1,0,48,0,0,0,7,0,252,0,0,31,0,1552,0,13,0,0,77,0,0,3,0,0,0,184,0,574,0,0,2,0,0,0,0,607,29,0,46,0,3,0,11,0,0,129,0,3,1,0,1,23,4,0,5,0,0,76,1,1,0,0,5,0,0,0,0,0,0,40,0,47,0,818,1,17,193,1,0,34,0,823,0,0,0,525,4,12,5,0,0,403,111,0,0,0,4,0,0,143,1,47,0,0,0,0,0,18,0,0,0,49,281,0,0,0,56,0,0,0,38,112,0,0,62,0,0,1,0,3144,1,3,0,0,1,0,0,2,0,11,3,0,4,1,6,4,8,6,0,0,0,1,1,29,0,6,10,6,5,0,0,132,2,14,0,0,0,25,0,1,3,0,0,7,154,106,3,0,0,2,0,0,3,0,0,0,0,0,0,30,0,0,0,1,21,0,0,1,4,24,16,0,0,1,41,0,0,61,1,30,0,0,33,0,0,12,0,1,0,0,4,0,0,7,0,0,0,0,24,0,24,2,0,3,0,11,5,0,0,1,0,0,178,0,0,0,45,1,320,0,0,1,12,0,51,4,0,52,0,1,78,0,0,2,5,1,0
"Glcikman_MDR111",156,0,0,0,0,0,7200,0,0,220,0,469,1,0,696,0,0,0,7,34,292,1,0,4,0,6288,2,402,0,21,43,4,0,10,0,0,2,1498,0,5184,0,0,67,0,0,0,1,350,102,0,231,0,3,10,4,0,0,11653,0,1,0,0,0,157,6,0,4,0,0,70,410,44,1,0,4,0,0,7,0,0,0,673,0,48,6,40,29,2,8345,16,0,611,84,105,18,0,1,5659,26,15,0,39,0,469,0,0,1,0,5,0,29,363,43,103,0,5,1,0,0,3,0,0,0,261,37,22,70,6,71,0,0,0,0,788,69,0,292,1,0,1,0,21,55,2,3,0,5,0,2,0,0,602,6,0,16,1,8,20,750,0,0,0,0,3,1,103,26,7,14,2,10,0,0,875,2,185,0,0,0,219,0,2,21,0,0,15,4,71,1,0,0,0,61,0,4,0,0,0,0,0,0,114,1,0,6,288,956,0,0,160,486,125,266,0,25,0,125,0,0,16,1,304,16,18,222,0,0,377,0,0,3,0,0,0,20,12,0,0,0,0,123,0,9,4,0,17,715,16,7,0,181,0,159,5,549,0,0,0,695,1553,2265,31,0,93,282,0,1993,95,0,42,0,0,1902,0,2,2,0,73,11
"DEB015RL.01",0,0,0,0,0,0,6400,42,0,0,0,854,0,48,23,0,0,0,0,0,1050,0,0,0,0,0,0,31,0,1054,0,0,200,1925,0,0,0,1600,0,2326,0,0,0,0,0,0,0,238,210,0,477,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,473,0,38,0,0,0,0,2336,0,54,0,0,14,0,0,0,21,0,0,139,62,49,0,0,0,0,2,0,263,0,6,2541,1239,66,75,0,0,403,0,0,0,0,0,0,0,0,0,407,0,0,935,0,157,0,211,0,0,0,0,100,0,0,0,0,790,0,0,0,0,3650,0,0,10,0,0,61,351,150,14,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,8,1151,0,0,0,0,526,0,0,0,3296,0,0,0,0,0,0,0,16,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7124,533,1530,0,0,303,0,0,0,0,0,0,127,0,3586,0,0,1907,0,0,0,0,8,0,0,0,0
"Glcikman_MDR107",1,0,0,0,0,0,337,0,0,0,0,18,0,0,25,0,0,0,489,0,134,0,0,23,0,825,0,7,0,0,41,1,0,2,0,0,0,100,0,305,0,0,1,0,0,0,0,9,15,0,24,0,2,0,5,0,0,65,0,1,0,0,0,12,2,0,2,0,0,40,0,1,0,0,2,0,0,0,0,0,0,21,0,25,0,0,0,0,99,0,0,18,0,80,2,0,0,279,2,6,2,0,0,214,0,0,0,0,2,0,0,76,0,23,0,0,0,0,39,13,0,0,0,24,10,0,0,0,28,0,0,0,6,60,0,0,32,0,0,0,0,179,0,1,0,0,0,0,0,0,0,5,1,0,2,0,3,2,0,3,0,0,0,0,0,14,0,3,5,3,3,0,0,73,1,7,0,0,1,13,0,1,1,0,0,3,120,56,1,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,2,12,7,0,0,0,21,0,0,30,0,15,0,0,18,0,0,6,0,0,20,0,2,0,0,3,0,0,0,0,12,0,15,2,0,1,0,272,2,0,0,0,0,0,94,0,0,1,24,0,176,0,0,0,6,0,26,2,0,27,0,0,41,0,0,1,2,1,0
"Glcikman_MDR74",1,0,0,0,0,0,337,0,0,0,0,18,0,0,25,0,0,0,443,0,134,0,0,23,0,825,0,7,0,0,41,0,0,2,0,0,0,100,0,305,0,0,1,0,0,0,0,102,15,0,24,0,2,0,5,0,0,65,0,1,0,0,0,12,2,0,2,0,0,40,0,1,0,0,2,0,0,0,0,0,0,21,0,25,0,0,0,0,99,0,0,18,0,5,0,0,0,279,2,6,2,0,0,214,0,0,0,0,2,0,0,76,0,23,0,0,0,0,0,13,0,0,0,24,10,0,0,0,28,0,0,0,34,60,0,6598,32,0,0,0,0,1413,0,1,0,0,0,0,0,0,0,5,1,0,2,0,3,2,0,3,0,65,0,0,0,14,0,3,5,3,3,0,0,73,1,7,0,0,0,13,0,1,1,0,0,3,121,56,1,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,2,12,7,0,0,0,21,0,0,30,0,15,0,0,18,0,0,6,0,0,0,0,2,0,0,3,0,0,0,0,12,0,15,2,0,1,0,6,2,0,0,0,0,0,94,0,0,6,24,0,176,0,0,0,6,0,26,2,0,27,0,0,41,0,0,1,2,1,0
